PERSON_ID,FORMIDLINGSGRUPPEKODE,DATO_SIST_INAKTIV
1325419,ISERV,2004-02-14
1326633,ISERV,2004-02-14
1327498,ISERV,2004-02-14
1328494,ISERV,2004-02-14
572379,ISERV,2004-10-27
728685,ISERV,2004-10-27
1190149,ISERV,2004-10-27
1468585,ISERV,2004-10-27
1689938,ISERV,2006-12-04
192681,ISERV,2002-09-21
563792,ISERV,2002-09-21
641275,ISERV,2002-09-21
145399,ISERV,2002-09-21
388044,ISERV,2002-09-21
628151,ISERV,2002-09-21
832425,ISERV,2002-09-21
1198969,ISERV,2002-09-21
384246,ISERV,2006-12-05
168959,ISERV,2006-12-05
447047,ISERV,2006-12-05
610737,ISERV,2006-12-05
1543795,ISERV,2006-12-05
1620018,ISERV,2006-12-05
547426,ISERV,2003-06-05
1260646,ISERV,2003-06-05
605739,ISERV,2004-02-16
172205,ISERV,2004-02-16
1158648,ISERV,2004-02-16
628837,ISERV,2006-12-06
349153,ISERV,2002-09-23
237814,ISERV,2004-02-17
393261,ISERV,2004-02-17
1322222,ISERV,2004-02-17
1323598,ISERV,2004-02-17
34379,ISERV,2004-10-30
174602,ISERV,2004-10-30
486434,ISERV,2004-10-30
872206,ISERV,2004-10-30
129398,ISERV,2004-10-30
1068905,ISERV,2004-10-30
1232152,ISERV,2004-10-30
143281,ISERV,2004-10-30
204425,ISERV,2004-10-30
368797,ISERV,2004-10-30
521426,ISERV,2004-10-30
552099,ISERV,2004-10-30
572632,ISERV,2004-10-30
1105804,ISERV,2004-10-30
1281001,ISERV,2004-10-30
1478540,ISERV,2004-10-30
1482426,ISERV,2004-10-30
1488116,ISERV,2004-10-30
1493990,ISERV,2004-10-30
1495935,ISERV,2004-10-30
1496312,ISERV,2004-10-30
1497128,ISERV,2004-10-30
1497262,ISERV,2004-10-30
903245,ISERV,2005-07-13
151071,ISERV,2002-09-24
1144060,ISERV,2002-09-24
1178698,ISERV,2002-09-24
1203485,ISERV,2002-09-24
137674,ISERV,2003-06-07
568536,ISERV,2003-06-07
776268,ISERV,2003-06-07
699851,ISERV,2003-06-07
1164477,ISERV,2003-06-07
61159,ISERV,2003-06-07
115545,ISERV,2003-06-07
432724,ISERV,2003-06-07
512192,ISERV,2003-06-07
910102,ISERV,2003-06-07
1180238,ISERV,2003-06-07
1260322,ISERV,2003-06-07
1265378,ISERV,2003-06-07
1265443,ISERV,2003-06-07
1265796,ISERV,2003-06-07
1266213,ISERV,2003-06-07
1266271,ISERV,2003-06-07
1195783,ISERV,2004-02-18
919331,ISERV,2006-12-08
563056,ISERV,2006-12-08
1194210,ISERV,2004-02-19
434350,ISERV,2004-02-19
1218445,ISERV,2004-11-01
533123,ISERV,2004-11-01
192644,ISERV,2004-11-01
273520,ISERV,2004-11-01
286257,ISERV,2004-11-01
885530,ISERV,2004-11-01
1451452,ISERV,2004-11-01
1470060,ISERV,2004-11-01
505272,ISERV,2006-03-28
1521335,ISERV,2006-12-09
918900,ISERV,2002-09-26
1327219,ISERV,2004-02-20
1238343,ISERV,2004-11-02
1349686,ISERV,2004-11-02
17226,ISERV,2006-03-29
462038,ISERV,2003-06-10
1196976,ISERV,2004-02-21
1280030,ISERV,2004-02-21
706555,ISERV,2004-02-21
907839,ISERV,2004-02-21
1197477,ISERV,2004-02-21
1302097,ISERV,2004-02-21
1315360,ISERV,2004-02-21
1321618,ISERV,2004-02-21
1322303,ISERV,2004-02-21
1338340,ISERV,2004-02-21
1168953,ISERV,2004-11-03
786414,ISERV,2006-03-30
1198145,ISERV,2006-12-11
436567,ISERV,2002-09-28
353240,ISERV,2002-09-28
406832,ISERV,2002-09-28
419329,ISERV,2002-09-28
603808,ISERV,2002-09-28
703450,ISERV,2002-09-28
983851,ISERV,2002-09-28
1161034,ISERV,2002-09-28
1171203,ISERV,2002-09-28
1184093,ISERV,2002-09-28
1187149,ISERV,2002-09-28
1192588,ISERV,2002-09-28
1197737,ISERV,2002-09-28
1197976,ISERV,2002-09-28
1198327,ISERV,2002-09-28
1201046,ISERV,2002-09-28
1202676,ISERV,2002-09-28
1175211,ISERV,2003-06-11
1209472,ISERV,2003-06-11
1115408,ISERV,2004-11-04
493828,ISERV,2004-11-04
942730,ISERV,2004-11-04
1332625,ISERV,2006-03-31
1037197,ISERV,2006-12-12
700651,ISERV,2003-06-12
1120002,ISERV,2003-06-12
249333,ISERV,2003-06-12
367226,ISERV,2003-06-12
88635,ISERV,2004-02-23
1239361,ISERV,2004-02-23
242454,ISERV,2004-02-23
433479,ISERV,2004-02-23
572051,ISERV,2004-02-23
817965,ISERV,2004-02-23
1300010,ISERV,2004-02-23
1337872,ISERV,2004-02-23
1119695,ISERV,2006-12-13
555615,ISERV,2002-09-30
1196748,ISERV,2002-09-30
373921,ISERV,2004-02-24
762399,ISERV,2004-02-24
1081191,ISERV,2004-02-24
1341596,ISERV,2004-02-24
115842,ISERV,2004-11-06
512973,ISERV,2004-11-06
1160252,ISERV,2004-11-06
249274,ISERV,2004-11-06
242112,ISERV,2004-11-06
460891,ISERV,2004-11-06
940038,ISERV,2004-11-06
1248447,ISERV,2004-11-06
1331224,ISERV,2004-11-06
1338831,ISERV,2004-11-06
1483999,ISERV,2004-11-06
1494691,ISERV,2004-11-06
1495488,ISERV,2004-11-06
1500219,ISERV,2004-11-06
959623,ISERV,2006-12-14
174513,ISERV,2002-10-01
656977,ISERV,2002-10-01
1168391,ISERV,2002-10-01
17701,ISERV,2003-06-14
1216564,ISERV,2003-06-14
296909,ISERV,2003-06-14
362465,ISERV,2003-06-14
458563,ISERV,2003-06-14
514498,ISERV,2003-06-14
685346,ISERV,2003-06-14
847910,ISERV,2003-06-14
1248472,ISERV,2003-06-14
1249278,ISERV,2003-06-14
1257334,ISERV,2003-06-14
1260464,ISERV,2003-06-14
1267526,ISERV,2003-06-14
1267739,ISERV,2003-06-14
967943,ISERV,2004-02-25
1237223,ISERV,2004-02-25
717754,ISERV,2006-04-03
735867,ISERV,2006-04-03
381026,ISERV,2002-10-02
570672,ISERV,2002-10-02
663640,ISERV,2002-10-02
1188210,ISERV,2004-02-26
15102,ISERV,2004-02-26
24058,ISERV,2004-02-26
134723,ISERV,2004-02-26
122935,ISERV,2004-11-08
540090,ISERV,2004-11-08
991997,ISERV,2004-11-08
732772,ISERV,2004-11-08
1262954,ISERV,2004-11-08
586635,ISERV,2004-11-08
677680,ISERV,2004-11-08
889448,ISERV,2004-11-08
996530,ISERV,2004-11-08
1341390,ISERV,2004-11-08
860542,ISERV,2003-06-16
1234087,ISERV,2003-06-16
1239658,ISERV,2003-06-16
429349,ISERV,2004-02-27
10170,ISERV,2004-02-27
53095,ISERV,2004-02-27
582144,ISERV,2004-02-27
7702,ISERV,2004-11-09
1298221,ISERV,2004-11-09
972587,ISERV,2004-11-09
1339200,ISERV,2004-11-09
864880,ISERV,2003-06-17
919745,ISERV,2003-06-17
140183,ISERV,2004-02-28
195027,ISERV,2004-02-28
202739,ISERV,2004-02-28
459590,ISERV,2004-02-28
498629,ISERV,2004-02-28
626384,ISERV,2004-02-28
788695,ISERV,2004-02-28
1154077,ISERV,2004-02-28
479100,ISERV,2004-02-28
458131,ISERV,2004-02-28
569529,ISERV,2004-02-28
1233788,ISERV,2004-02-28
237810,ISERV,2004-02-28
384416,ISERV,2004-02-28
399391,ISERV,2004-02-28
455840,ISERV,2004-02-28
506838,ISERV,2004-02-28
580364,ISERV,2004-02-28
727888,ISERV,2004-02-28
1103082,ISERV,2004-02-28
1187816,ISERV,2004-02-28
1213852,ISERV,2004-02-28
1238527,ISERV,2004-02-28
1249867,ISERV,2004-02-28
1249878,ISERV,2004-02-28
1249882,ISERV,2004-02-28
1302934,ISERV,2004-02-28
1306115,ISERV,2004-02-28
1308150,ISERV,2004-02-28
1309801,ISERV,2004-02-28
1329494,ISERV,2004-02-28
1339651,ISERV,2004-02-28
1339719,ISERV,2004-02-28
1340181,ISERV,2004-02-28
965031,ISERV,2004-11-10
492603,ISERV,2004-11-10
1051698,ISERV,2006-04-06
734483,ISERV,2006-12-18
5626,ISERV,2002-10-05
608448,ISERV,2002-10-05
941038,ISERV,2002-10-05
70361,ISERV,2002-10-05
122102,ISERV,2002-10-05
465525,ISERV,2002-10-05
777095,ISERV,2002-10-05
810938,ISERV,2002-10-05
844742,ISERV,2002-10-05
876621,ISERV,2002-10-05
1161092,ISERV,2002-10-05
1189743,ISERV,2002-10-05
1191385,ISERV,2002-10-05
1205035,ISERV,2002-10-05
1136532,ISERV,2003-06-18
1167486,ISERV,2003-06-18
1225478,ISERV,2003-06-18
1240979,ISERV,2003-06-18
301077,ISERV,2004-02-29
1093732,ISERV,2004-11-11
959997,ISERV,2004-11-11
888351,ISERV,2008-05-14
614526,ISERV,2004-03-01
481709,ISERV,2004-03-01
637253,ISERV,2004-03-01
1161903,ISERV,2004-03-01
113466,ISERV,2004-03-01
1128502,ISERV,2004-03-01
1201219,ISERV,2004-03-01
1227018,ISERV,2004-03-01
1252334,ISERV,2004-03-01
1323474,ISERV,2004-03-01
1328832,ISERV,2004-03-01
34705,ISERV,2004-11-12
661307,ISERV,2004-11-12
649125,ISERV,2004-11-12
1241606,ISERV,2004-11-12
839004,ISERV,2005-07-26
1445486,ISERV,2006-12-20
136074,ISERV,2002-10-07
231464,ISERV,2002-10-07
548425,ISERV,2002-10-07
670650,ISERV,2002-10-07
1197402,ISERV,2002-10-07
595567,ISERV,2004-03-02
693357,ISERV,2004-03-02
1154352,ISERV,2004-03-02
1109547,ISERV,2004-03-02
467398,ISERV,2004-03-02
1013628,ISERV,2004-03-02
5103,ISERV,2004-11-13
456144,ISERV,2004-11-13
1102707,ISERV,2004-11-13
1149746,ISERV,2004-11-13
545881,ISERV,2004-11-13
145776,ISERV,2004-11-13
488785,ISERV,2004-11-13
457998,ISERV,2004-11-13
1141691,ISERV,2004-11-13
1189905,ISERV,2004-11-13
1483320,ISERV,2004-11-13
1483590,ISERV,2004-11-13
1484354,ISERV,2004-11-13
1493792,ISERV,2004-11-13
1501254,ISERV,2004-11-13
1502024,ISERV,2004-11-13
1502208,ISERV,2004-11-13
1551555,ISERV,2005-07-27
346576,ISERV,2002-10-08
425447,ISERV,2002-10-08
476968,ISERV,2002-10-08
1159121,ISERV,2002-10-08
182903,ISERV,2003-06-21
123999,ISERV,2003-06-21
164626,ISERV,2003-06-21
291993,ISERV,2003-06-21
350102,ISERV,2003-06-21
450259,ISERV,2003-06-21
504457,ISERV,2003-06-21
533780,ISERV,2003-06-21
740418,ISERV,2003-06-21
1163399,ISERV,2003-06-21
1215635,ISERV,2003-06-21
1242518,ISERV,2003-06-21
1245141,ISERV,2003-06-21
1249315,ISERV,2003-06-21
1262757,ISERV,2003-06-21
1263754,ISERV,2003-06-21
603312,ISERV,2004-03-03
1282606,ISERV,2004-03-03
628433,ISERV,2004-03-03
471006,ISERV,2002-10-09
1180706,ISERV,2004-03-04
1275907,ISERV,2004-03-04
533244,ISERV,2004-03-04
1341587,ISERV,2004-03-04
1327714,ISERV,2004-11-15
120567,ISERV,2004-11-15
1331564,ISERV,2004-11-15
1456806,ISERV,2004-11-15
1484565,ISERV,2004-11-15
1326979,ISERV,2006-04-11
1433125,ISERV,2006-04-11
1144166,ISERV,2003-06-23
550182,ISERV,2003-06-23
565875,ISERV,2003-06-23
1120029,ISERV,2003-06-23
1173989,ISERV,2003-06-23
138828,ISERV,2004-03-05
303510,ISERV,2004-03-05
312425,ISERV,2004-03-05
611561,ISERV,2004-11-16
1147036,ISERV,2004-11-16
1479881,ISERV,2004-11-16
648876,ISERV,2004-03-06
832356,ISERV,2004-03-06
1214936,ISERV,2004-03-06
484379,ISERV,2004-03-06
572551,ISERV,2004-03-06
923867,ISERV,2004-03-06
1257708,ISERV,2004-03-06
320797,ISERV,2004-03-06
358348,ISERV,2004-03-06
429916,ISERV,2004-03-06
447348,ISERV,2004-03-06
534125,ISERV,2004-03-06
1208212,ISERV,2004-03-06
1313644,ISERV,2004-03-06
1336064,ISERV,2004-03-06
1337757,ISERV,2004-03-06
478226,ISERV,2004-11-17
1308472,ISERV,2004-11-17
1468582,ISERV,2004-11-17
201667,ISERV,2002-10-12
360207,ISERV,2002-10-12
406567,ISERV,2002-10-12
488644,ISERV,2002-10-12
521813,ISERV,2002-10-12
903314,ISERV,2002-10-12
1035167,ISERV,2002-10-12
380521,ISERV,2002-10-12
398014,ISERV,2002-10-12
1165287,ISERV,2002-10-12
1176198,ISERV,2002-10-12
1203535,ISERV,2002-10-12
1207011,ISERV,2002-10-12
1120465,ISERV,2003-06-25
1195021,ISERV,2004-11-18
575599,ISERV,2004-11-18
84666,ISERV,2005-08-01
1279100,ISERV,2003-06-26
797513,ISERV,2004-03-08
1211516,ISERV,2004-03-08
350591,ISERV,2004-03-08
12883,ISERV,2004-03-08
578519,ISERV,2004-03-08
1274762,ISERV,2004-03-08
1316986,ISERV,2004-03-08
1316999,ISERV,2004-03-08
1334416,ISERV,2004-03-08
1572002,ISERV,2005-08-02
390129,ISERV,2002-10-14
524798,ISERV,2002-10-14
1201597,ISERV,2002-10-14
292067,ISERV,2004-03-09
453719,ISERV,2004-03-09
78461,ISERV,2004-11-20
860480,ISERV,2004-11-20
1241647,ISERV,2004-11-20
149681,ISERV,2004-11-20
80389,ISERV,2004-11-20
133876,ISERV,2004-11-20
160908,ISERV,2004-11-20
163341,ISERV,2004-11-20
208310,ISERV,2004-11-20
595118,ISERV,2004-11-20
644323,ISERV,2004-11-20
1256027,ISERV,2004-11-20
1307658,ISERV,2004-11-20
1464399,ISERV,2004-11-20
1480990,ISERV,2004-11-20
1486568,ISERV,2004-11-20
1492531,ISERV,2004-11-20
1498747,ISERV,2004-11-20
1498784,ISERV,2004-11-20
844775,ISERV,2002-10-15
867392,ISERV,2002-10-15
1201606,ISERV,2002-10-15
170695,ISERV,2003-06-28
200334,ISERV,2003-06-28
886467,ISERV,2003-06-28
252629,ISERV,2003-06-28
367507,ISERV,2003-06-28
616420,ISERV,2003-06-28
703358,ISERV,2003-06-28
1022960,ISERV,2003-06-28
1068734,ISERV,2003-06-28
1119422,ISERV,2003-06-28
1234267,ISERV,2003-06-28
1271330,ISERV,2003-06-28
1272370,ISERV,2003-06-28
1273311,ISERV,2003-06-28
1273487,ISERV,2003-06-28
163263,ISERV,2004-03-10
442031,ISERV,2004-03-10
180538,ISERV,2002-10-16
1162512,ISERV,2002-10-16
1162554,ISERV,2002-10-16
1168132,ISERV,2002-10-16
205403,ISERV,2004-03-11
465134,ISERV,2004-11-22
1240753,ISERV,2004-11-22
380424,ISERV,2004-11-22
573101,ISERV,2002-10-17
1171148,ISERV,2003-06-30
1223838,ISERV,2003-06-30
361843,ISERV,2003-06-30
729600,ISERV,2003-06-30
834980,ISERV,2003-06-30
1244635,ISERV,2003-06-30
1254552,ISERV,2003-06-30
1247851,ISERV,2004-03-12
536827,ISERV,2004-11-23
248795,ISERV,2002-10-18
551227,ISERV,2002-10-18
49561,ISERV,2003-07-01
189866,ISERV,2003-07-01
185356,ISERV,2003-07-01
193045,ISERV,2003-07-01
918336,ISERV,2003-07-01
376610,ISERV,2003-07-01
572854,ISERV,2003-07-01
1258341,ISERV,2003-07-01
1267062,ISERV,2003-07-01
605874,ISERV,2004-03-13
686832,ISERV,2004-03-13
1158158,ISERV,2004-03-13
1264595,ISERV,2004-03-13
633024,ISERV,2004-03-13
680386,ISERV,2004-03-13
843232,ISERV,2004-03-13
909149,ISERV,2004-03-13
1062014,ISERV,2004-03-13
1251524,ISERV,2004-03-13
1323334,ISERV,2004-03-13
1323358,ISERV,2004-03-13
1325659,ISERV,2004-03-13
1342830,ISERV,2004-03-13
1343206,ISERV,2004-03-13
1343291,ISERV,2004-03-13
1343316,ISERV,2004-03-13
1193323,ISERV,2004-11-24
1304153,ISERV,2004-11-24
1488691,ISERV,2004-11-24
12992,ISERV,2002-10-19
323196,ISERV,2002-10-19
674564,ISERV,2002-10-19
77866,ISERV,2002-10-19
173886,ISERV,2002-10-19
324571,ISERV,2002-10-19
990778,ISERV,2002-10-19
1102776,ISERV,2002-10-19
1111427,ISERV,2002-10-19
1177252,ISERV,2002-10-19
1191748,ISERV,2002-10-19
1201633,ISERV,2002-10-19
1208582,ISERV,2002-10-19
1208638,ISERV,2002-10-19
427209,ISERV,2003-07-02
779375,ISERV,2003-07-02
1126961,ISERV,2003-07-02
33208,ISERV,2003-07-02
1203524,ISERV,2003-07-02
294882,ISERV,2003-07-02
1244794,ISERV,2003-07-02
1266949,ISERV,2003-07-02
1272885,ISERV,2003-07-02
1225247,ISERV,2004-11-25
829846,ISERV,2007-01-02
1144223,ISERV,2003-07-03
262445,ISERV,2003-07-03
163071,ISERV,2004-03-15
1208321,ISERV,2004-03-15
633210,ISERV,2004-03-15
680457,ISERV,2004-03-15
527296,ISERV,2004-03-15
691666,ISERV,2004-03-15
997357,ISERV,2004-03-15
1179576,ISERV,2004-03-15
1332149,ISERV,2004-03-15
1341703,ISERV,2004-03-15
43863,ISERV,2004-11-26
795725,ISERV,2004-11-26
1158921,ISERV,2004-11-26
1477818,ISERV,2004-11-26
109084,ISERV,2005-08-09
1642804,ISERV,2007-01-03
1313875,ISERV,2004-03-16
151679,ISERV,2004-11-27
771798,ISERV,2004-11-27
1082989,ISERV,2004-11-27
1232783,ISERV,2004-11-27
315820,ISERV,2004-11-27
801326,ISERV,2004-11-27
1031204,ISERV,2004-11-27
1247284,ISERV,2004-11-27
1353275,ISERV,2004-11-27
1441761,ISERV,2004-11-27
1466088,ISERV,2004-11-27
1484340,ISERV,2004-11-27
1485626,ISERV,2004-11-27
1495972,ISERV,2004-11-27
1501296,ISERV,2004-11-27
1501605,ISERV,2004-11-27
1501614,ISERV,2004-11-27
1507086,ISERV,2004-11-27
1507638,ISERV,2004-11-27
1507680,ISERV,2004-11-27
1507689,ISERV,2004-11-27
1507858,ISERV,2004-11-27
1640917,ISERV,2007-01-04
202089,ISERV,2002-10-22
409852,ISERV,2003-07-05
459521,ISERV,2003-07-05
624045,ISERV,2003-07-05
877809,ISERV,2003-07-05
946188,ISERV,2003-07-05
1157076,ISERV,2003-07-05
1168584,ISERV,2003-07-05
344262,ISERV,2003-07-05
658436,ISERV,2003-07-05
666136,ISERV,2003-07-05
1063801,ISERV,2003-07-05
1226501,ISERV,2003-07-05
1246406,ISERV,2003-07-05
1252268,ISERV,2003-07-05
1255909,ISERV,2003-07-05
1263084,ISERV,2003-07-05
1266089,ISERV,2003-07-05
1266857,ISERV,2003-07-05
1273880,ISERV,2003-07-05
1274429,ISERV,2003-07-05
1275272,ISERV,2003-07-05
1275321,ISERV,2003-07-05
1332049,ISERV,2004-03-17
1551049,ISERV,2005-08-11
78797,ISERV,2002-10-23
92020,ISERV,2002-10-23
406160,ISERV,2002-10-23
831921,ISERV,2002-10-23
1185619,ISERV,2002-10-23
157892,ISERV,2004-11-29
690809,ISERV,2004-11-29
817842,ISERV,2004-11-29
1472078,ISERV,2004-11-29
163279,ISERV,2006-04-25
1546504,ISERV,2006-04-25
79161,ISERV,2003-07-07
1157353,ISERV,2003-07-07
439837,ISERV,2003-07-07
1153764,ISERV,2003-07-07
249110,ISERV,2003-07-07
409442,ISERV,2003-07-07
1249830,ISERV,2003-07-07
1256684,ISERV,2003-07-07
1261963,ISERV,2003-07-07
1273893,ISERV,2003-07-07
368761,ISERV,2004-11-30
549803,ISERV,2002-10-25
1205262,ISERV,2002-10-25
645598,ISERV,2003-07-08
1256262,ISERV,2003-07-08
1274679,ISERV,2003-07-08
39561,ISERV,2004-03-20
508620,ISERV,2004-03-20
488075,ISERV,2004-03-20
985887,ISERV,2004-03-20
195776,ISERV,2004-03-20
313054,ISERV,2004-03-20
353113,ISERV,2004-03-20
417628,ISERV,2004-03-20
631866,ISERV,2004-03-20
713171,ISERV,2004-03-20
916536,ISERV,2004-03-20
1198934,ISERV,2004-03-20
1214596,ISERV,2004-03-20
1341499,ISERV,2004-03-20
1343715,ISERV,2004-03-20
1344178,ISERV,2004-03-20
393837,ISERV,2004-12-01
1647431,ISERV,2006-04-27
1646487,ISERV,2007-01-08
106691,ISERV,2002-10-26
213510,ISERV,2002-10-26
379730,ISERV,2002-10-26
535060,ISERV,2002-10-26
549294,ISERV,2002-10-26
554982,ISERV,2002-10-26
428452,ISERV,2002-10-26
626446,ISERV,2002-10-26
644853,ISERV,2002-10-26
1198610,ISERV,2002-10-26
1209652,ISERV,2002-10-26
430589,ISERV,2003-07-09
1215597,ISERV,2003-07-09
1223337,ISERV,2003-07-09
694949,ISERV,2003-07-09
1204981,ISERV,2003-07-09
1214560,ISERV,2003-07-09
580843,ISERV,2004-12-02
1130490,ISERV,2004-12-02
480762,ISERV,2004-12-02
1332835,ISERV,2004-12-02
1450096,ISERV,2004-12-02
144705,ISERV,2007-01-09
1202155,ISERV,2007-01-09
690597,ISERV,2003-07-10
413610,ISERV,2004-03-22
898696,ISERV,2004-03-22
1314431,ISERV,2004-03-22
1331605,ISERV,2004-03-22
1344152,ISERV,2004-03-22
100388,ISERV,2004-12-03
540201,ISERV,2004-12-03
1454035,ISERV,2005-08-16
1577795,ISERV,2005-08-16
621009,ISERV,2002-10-28
124536,ISERV,2002-10-28
436219,ISERV,2002-10-28
1203042,ISERV,2002-10-28
1206861,ISERV,2002-10-28
1284300,ISERV,2003-07-11
834354,ISERV,2004-03-23
1201896,ISERV,2004-03-23
1335333,ISERV,2004-03-23
363386,ISERV,2004-12-04
366905,ISERV,2004-12-04
509615,ISERV,2004-12-04
596270,ISERV,2004-12-04
598227,ISERV,2004-12-04
1111328,ISERV,2004-12-04
1290966,ISERV,2004-12-04
499624,ISERV,2004-12-04
203614,ISERV,2004-12-04
431368,ISERV,2004-12-04
811300,ISERV,2004-12-04
959904,ISERV,2004-12-04
1098036,ISERV,2004-12-04
1321357,ISERV,2004-12-04
1356580,ISERV,2004-12-04
1482260,ISERV,2004-12-04
1494921,ISERV,2004-12-04
1499884,ISERV,2004-12-04
1508848,ISERV,2004-12-04
1509032,ISERV,2004-12-04
1509313,ISERV,2004-12-04
1509816,ISERV,2004-12-04
531013,ISERV,2002-10-29
493361,ISERV,2003-07-12
656257,ISERV,2003-07-12
1124636,ISERV,2003-07-12
23228,ISERV,2003-07-12
290622,ISERV,2003-07-12
882264,ISERV,2003-07-12
1182632,ISERV,2003-07-12
1198958,ISERV,2003-07-12
430082,ISERV,2003-07-12
563508,ISERV,2003-07-12
869697,ISERV,2003-07-12
1020239,ISERV,2003-07-12
1131666,ISERV,2003-07-12
1247927,ISERV,2003-07-12
1261672,ISERV,2003-07-12
1269795,ISERV,2003-07-12
1273596,ISERV,2003-07-12
1276002,ISERV,2003-07-12
1276461,ISERV,2003-07-12
417005,ISERV,2004-03-24
1336172,ISERV,2004-03-24
1570104,ISERV,2006-05-01
207063,ISERV,2002-10-30
534345,ISERV,2002-10-30
1229566,ISERV,2004-03-25
799067,ISERV,2004-03-25
1319149,ISERV,2004-03-25
1334839,ISERV,2004-03-25
770767,ISERV,2004-12-06
1173764,ISERV,2004-12-06
1180186,ISERV,2004-12-06
1245373,ISERV,2004-12-06
262056,ISERV,2004-12-06
663272,ISERV,2004-12-06
1227303,ISERV,2004-12-06
35933,ISERV,2004-12-06
694349,ISERV,2004-12-06
821975,ISERV,2004-12-06
1205455,ISERV,2004-12-06
1213742,ISERV,2004-12-06
1445362,ISERV,2004-12-06
664641,ISERV,2005-08-19
475219,ISERV,2002-10-31
1226335,ISERV,2003-07-14
1243011,ISERV,2003-07-14
269121,ISERV,2004-03-26
542468,ISERV,2004-12-07
600832,ISERV,2004-12-07
1434749,ISERV,2004-12-07
1488012,ISERV,2004-12-07
1466107,ISERV,2006-05-03
425995,ISERV,2002-11-01
254709,ISERV,2003-07-15
355066,ISERV,2003-07-15
1228094,ISERV,2003-07-15
1251175,ISERV,2003-07-15
273866,ISERV,2004-03-27
540213,ISERV,2004-03-27
802719,ISERV,2004-03-27
900463,ISERV,2004-03-27
429447,ISERV,2004-03-27
1175762,ISERV,2004-03-27
266892,ISERV,2004-03-27
324138,ISERV,2004-03-27
1253713,ISERV,2004-03-27
12359,ISERV,2004-03-27
105124,ISERV,2004-03-27
184336,ISERV,2004-03-27
224405,ISERV,2004-03-27
701263,ISERV,2004-03-27
886504,ISERV,2004-03-27
1073354,ISERV,2004-03-27
1184776,ISERV,2004-03-27
1189029,ISERV,2004-03-27
1214774,ISERV,2004-03-27
1265533,ISERV,2004-03-27
1303016,ISERV,2004-03-27
1314101,ISERV,2004-03-27
1328524,ISERV,2004-03-27
1332469,ISERV,2004-03-27
1346313,ISERV,2004-03-27
1346336,ISERV,2004-03-27
481129,ISERV,2004-12-08
1230267,ISERV,2004-12-08
1493395,ISERV,2004-12-08
1497638,ISERV,2004-12-08
235392,ISERV,2002-11-02
736387,ISERV,2002-11-02
1175316,ISERV,2002-11-02
1210668,ISERV,2002-11-02
1211532,ISERV,2002-11-02
240813,ISERV,2003-07-16
1251572,ISERV,2003-07-16
1274063,ISERV,2003-07-16
676546,ISERV,2004-12-09
1016251,ISERV,2004-12-09
1258287,ISERV,2004-12-09
1160535,ISERV,2004-03-29
1198489,ISERV,2004-03-29
1283168,ISERV,2004-03-29
362201,ISERV,2004-03-29
399286,ISERV,2004-03-29
786023,ISERV,2004-03-29
1266656,ISERV,2004-03-29
708320,ISERV,2005-08-23
1510576,ISERV,2007-01-17
55939,ISERV,2002-11-04
108149,ISERV,2002-11-04
303796,ISERV,2004-03-30
925085,ISERV,2004-03-30
1203877,ISERV,2004-03-30
84058,ISERV,2004-12-11
8210,ISERV,2004-12-11
98346,ISERV,2004-12-11
130458,ISERV,2004-12-11
220389,ISERV,2004-12-11
254954,ISERV,2004-12-11
491421,ISERV,2004-12-11
1025301,ISERV,2004-12-11
1139650,ISERV,2004-12-11
1224640,ISERV,2004-12-11
1352015,ISERV,2004-12-11
1353066,ISERV,2004-12-11
1454918,ISERV,2004-12-11
1466997,ISERV,2004-12-11
1468545,ISERV,2004-12-11
1500131,ISERV,2004-12-11
1506570,ISERV,2004-12-11
1507423,ISERV,2004-12-11
1510677,ISERV,2004-12-11
1510790,ISERV,2004-12-11
1511279,ISERV,2004-12-11
1512033,ISERV,2004-12-11
1512102,ISERV,2004-12-11
1512235,ISERV,2004-12-11
951369,ISERV,2002-11-05
1156485,ISERV,2002-11-05
90188,ISERV,2003-07-19
363651,ISERV,2003-07-19
412382,ISERV,2003-07-19
374361,ISERV,2003-07-19
406565,ISERV,2003-07-19
1121291,ISERV,2003-07-19
1191119,ISERV,2003-07-19
1222401,ISERV,2003-07-19
60660,ISERV,2003-07-19
120508,ISERV,2003-07-19
195350,ISERV,2003-07-19
313971,ISERV,2003-07-19
349355,ISERV,2003-07-19
355948,ISERV,2003-07-19
356314,ISERV,2003-07-19
408027,ISERV,2003-07-19
518744,ISERV,2003-07-19
523331,ISERV,2003-07-19
638811,ISERV,2003-07-19
1208054,ISERV,2003-07-19
1214049,ISERV,2003-07-19
1243729,ISERV,2003-07-19
1262751,ISERV,2003-07-19
1277030,ISERV,2003-07-19
1279331,ISERV,2003-07-19
1157300,ISERV,2004-03-31
1191996,ISERV,2004-03-31
654631,ISERV,2004-03-31
1273291,ISERV,2004-03-31
1166985,ISERV,2002-11-06
725202,ISERV,2004-04-01
893553,ISERV,2004-04-01
1164257,ISERV,2004-12-13
1284488,ISERV,2004-12-13
396050,ISERV,2004-12-13
793095,ISERV,2004-12-13
856804,ISERV,2004-12-13
1354833,ISERV,2004-12-13
956208,ISERV,2005-08-26
1204953,ISERV,2003-07-21
835357,ISERV,2003-07-21
1248284,ISERV,2003-07-21
60263,ISERV,2004-12-14
1173975,ISERV,2004-12-14
1286273,ISERV,2004-12-14
